"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Prachayasittikul V.; Mandi P.; Pingaew R.; Prachayasittikul S.; Ruchirawat S.; Prachayasittikul V.","Prachayasittikul, Veda (55647726900); Mandi, Prasit (55413975000); Pingaew, Ratchanok (22235656300); Prachayasittikul, Supaluk (24446262500); Ruchirawat, Somsak (7004426368); Prachayasittikul, Virapong (56269160600)","55647726900; 55413975000; 22235656300; 24446262500; 7004426368; 56269160600","Substituted 1,4-naphthoquinones for potential anticancer therapeutics: In vitro cytotoxic effects and QSAR-guided design of new analogs","2025","Computational and Structural Biotechnology Journal","27","","","3492","3509","3","10.1016/j.csbj.2025.07.040","https://www.scopus.com/pages/publications/105012508054?origin=resultslist","1,4-Naphthoquinone is a promising pharmacophore in drug discovery due to its unique redox reactive nature and wide-ranging bioactivities. Herein, a series of 1,4-naphthoquinones (1-14) were investigated for their anticancer activities against 4 cancer cell lines (i.e., HepG2, HuCCA-1, A549, and MOLT-3). Compound 11 was found to be the most potent and selective anticancer agent against all tested cell lines (IC50 = 0.15 – 1.55 μM, selectivity index = 4.14 – 43.57). QSAR modelling was performed to elucidate key structural features influencing activities against four cancer cell lines. Four QSAR models were successfully constructed using multiple linear regression (MLR) algorithm providing good predictive performance (R: training set = 0.8928–0.9664; testing set = 0.7824–0.9157; RMSE: training set = 0.1755–0.2600; testing set = 0.2726–0.3748). QSAR models suggested that the potent anticancer activities of these naphthoquinones were mainly influenced by polarizability (MATS3p and BELp8), van der Waals volume (GATS5v, GATS6v, and Mor16v), mass (G1m), electronegativity (E1e), and dipole moment (Dipole and EEig15d) as well as ring complexity (RCI) and shape of the compound (SHP2). The models were further applied for guiding the design and predicting activities of an additional set of 248 structurally modified compounds in which the ones with promising predicted activities were highlighted for potential further development. Additionally, pharmacokinetic profiles and possible binding modes towards potential biological targets of the compounds were virtually assessed. Structure-activity relationship analysis was also conducted to highlight key structural features beneficial for further successful design of the related naphthoquinones. © 2025 The Authors","ADMET; Anticancer; Computer-aided drug design; Naphthoquinone; QSAR","Binding energy; Bioactivity; Cells; Chemical bonds; Computational chemistry; Computational methods; Computer aided design; Cytotoxicity; Drug discovery; Drug products; Linear regression; Molecular graphics; 1,4 naphthoquinone; doxorubicin; etoposide; ADMET; Anticancer; Anticancer activities; Cancer cell lines; Computer aided drug design; Naphthoquinones; QSAR; QSAR model; Structural feature; Training sets; A-549 cell line; antineoplastic activity; Article; cancer therapy; cytotoxicity; drug potentiation; drug structure; Hep-G2 cell line; HuCC-A1 cell line; human; human cell; IC50; in vitro study; MOLT-3 cell line; multiple linear regression analysis; quantitative structure activity relation; selectivity index; Cell culture; Van der Waals forces","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105012508054"
"Zhang M.","Zhang, Min (59067557600)","59067557600","Innovative Application and Effect Evaluation of CAD and Deep Learning in Brand Packaging Design","2025","Computer-Aided Design and Applications","22","S1","","164","177","2","10.14733/cadaps.2025.S1.164-177","https://www.scopus.com/pages/publications/85197346199?origin=resultslist","With the growth of the social economy, the quality of life is gradually increasing, and consumers' standards for brand design and packaging are more distinctive. Against this background, this paper studies the innovative application of brand packaging design based on CAD technology and deep learning algorithms and evaluates and analyzes its application effect. Firstly, the development process of CAD technology and deep learning algorithms is described. CAD technology is used to analyze the brand design style from the data layer and establish a 3D visual model. On this basis, the texture information in packaging design is extracted, and the relevant values are dynamically changed in CAD software. Finally, the deep learning algorithm is used to optimize the packaging design further. Image fusion is used to improve the resolution and matching effect of packaging design patterns. The features related to packaging design in big data are extracted by algorithms to achieve innovative design goals. The research results show that CAD computer-aided and deep learning technology can make innovative design styles play a good application effect in brand packaging design so that modern design style is more popular. © 2025 U-turn Press LLC.","Brand Packaging Design; CAD Technology; Deep Learning Algorithm; Innovative Application; Three-Dimensional Modeling","3D modeling; Computer aided instruction; Deep learning; Image enhancement; Image fusion; Learning algorithms; Learning systems; Packaging; Textures; Three dimensional computer graphics; Application effect; Brand design; Brand packaging; Brand packaging design; CAD Technologies; Deep learning algorithm; Design styles; Innovative application; Packaging designs; Three dimensional modelling; Computer aided design","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85197346199"
"Zheng Y.; Li E.; Liu L.; Pu Y.; Meng X.","Zheng, Yunyang (60068696300); Li, Erkang (59733294400); Liu, Lifeng (60069001600); Pu, Yan (60068798200); Meng, Xiaodong (60068393400)","60068696300; 59733294400; 60069001600; 60068798200; 60068393400","Research on methods for converting DWG format to SVG format","2025","Proceedings of SPIE - The International Society for Optical Engineering","13657","","1365747","","","0","10.1117/12.3066749","https://www.scopus.com/pages/publications/105014208741?origin=resultslist","In response to the challenge of integrating DWG format files directly into web applications, a method is proposed to extract 2D graphic elements and framework elements from DWG files and convert them into SVG format. The method involves using the ObjectARX toolkit to traverse the file's graphic elements and framework hierarchy, thereby forming an object structure tree. Subsequently, the characteristics of objects with different data types are analyzed to determine their original drawing methods. Correspondences between objects in CAD and elements in SVG are established, allowing for the transformation of CAD objects' original drawing methods into suitable drawing methods for corresponding SVG objects. The resulting graphics are redrawn using SVG syntax. This method is implemented as an AutoCAD plugin, ensuring control over sensitive information and mitigating the potential risks of data leakage associated with the use of third-party conversion tools. Copyright © 2025 SPIE.","Autodesk; Computer-Aided Design(CAD); Format Conversion; Scalable Vector Graphics(svg); Secondary Developing","Computer aided design; Computer graphics; Data mining; Drawing (forming); Drawing (graphics); Image processing; Information leakage; Information use; Sensitive data; Trees (mathematics); 2D graphics; Autodesk; Computer-aided design; DWG files; Format conversion; Graphic elements; Scalable vector graphics; Secondary developing; WEB application; Web applications; Copyrights","Conference paper","Final","","Scopus","2-s2.0-105014208741"
"Chhabra P.; Shrivastava A.; Thakur U.; Kumar S.; Singh S.; Naula A.","Chhabra, Prachi (58304875300); Shrivastava, Aparna (58305693800); Thakur, Ujwala (60422959900); Kumar, Sunil (57738831500); Singh, Shivang (60422813000); Naula, Abhishek (60422517500)","58304875300; 58305693800; 60422959900; 57738831500; 60422813000; 60422517500","End-to-End 2D Floor Plan to 3D Conversion Framework","2025","2025 IEEE Madhya Pradesh Section Conference, MPCON 2025","","","","655","659","0","10.1109/MPCON66082.2025.11256647","https://www.scopus.com/pages/publications/105031450740?origin=resultslist","Converting 2D architectural floor plans into 3D models is a critical yet difficult operation that has traditionally relied on manual efforts with CAD tools. This research provides an automated approach to conversion that combines deep learning and image processing approaches to improve efficiency. We use YOLOv8 for object detection and the Hough Line Transform for structural feature extraction, which greatly improves accuracy and efficiency. This technique requires less user interaction, improves real-time processing, and produces precise 3D models. The experimental findings show good object detection accuracy (mAP 92%) and economical processing time (<1.5s). The suggested framework simplifies architectural design, real estate visualization, and AR/VR applications, making advanced 3D modelling more accessible and scalable.  © 2025 IEEE.","Canny Edge Detection; Hough Line Transform; Object Detection; segmentation; YOLOv8","Architectural design; Computer aided design; Deep learning; Edge detection; Efficiency; Feature extraction; Floors; Hough transforms; Image enhancement; Image segmentation; Object recognition; Three dimensional computer graphics; 3D models; 3d-modeling; Canny edge detection; End to end; Floorplans; Hough line transform; Hough lines; Objects detection; Segmentation; YOLOv8; Object detection","Conference paper","Final","","Scopus","2-s2.0-105031450740"
"Gispan K.; Solav D.; Sterman Y.","Gispan, Keren (60221804800); Solav, Dana (56318637900); Sterman, Yoav (14008460400)","60221804800; 56318637900; 14008460400","Multilayered Spacer Midsoles: A Novel Method for 3D Printing Midsoles for Performance Running Shoes","2025","Proceedings: SCF 2025 - 10th ACM Symposium on Computational Fabrication","","","26","","","0","10.1145/3745778.3766663","https://www.scopus.com/pages/publications/105023681441?origin=resultslist","This study introduces a novel approach for fabricating customized running shoe midsoles with spatially variable stiffness using the Multilayered 3D Printed Spacer (3DPS) technique. The method is designed to be fast, cost-effective, and accessible. It uses recyclable materials and standard Fused Deposition Modeling (FDM) equipment, thereby supporting sustainable and on-demand local manufacturing of high-performance footwear, beyond prototyping. The method enables local control over mechanical properties by dynamically adjusting feed rate and extrusion amount during fabrication, without requiring modification to the toolpath geometry. The G-code generation features continuous toolpaths, which help reduce common FDM printing defects. Additionally, the upright orientation of the midsole ensures that loading occurs perpendicularly to the printed layers, minimizing anisotropic effects. Compression tests demonstrate that the resulting structural stiffness is strongly correlated with the number of 3DPS layers and fabrication parameters, enabling a wide range of mechanical responses. The pair of midsoles achieves competitive energy return values of up to 76.7% and requires 7.5 hours to fabricate. The design workflow developed in this work enables intuitive customization with real-time visualization of the stiffness distribution.  © 2025 Copyright held by the owner/author(s).","3D printed midsoles; design optimization; G-code manipulation; mechanical characterization; toolpath optimization; variable stiffness","Codes (symbols); Computer aided design; Cost effectiveness; Deposition; Fabrication; Human engineering; Shoe manufacture; Stiffness; Three dimensional computer graphics; 3d printed midsole; Design optimization; G codes; G-code manipulation; Mechanical characterizations; Midsoles; Multi-layered; Performance; Tool path optimization; Variable stiffness; Compression testing","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105023681441"
"Chang T.-Y.; Wu Y.-J.; Tarng W.","Chang, Ting-Yun (59360134200); Wu, Yu-Jung (59235378300); Tarng, Wernhuar (35617717800)","59360134200; 59235378300; 35617717800","Development of a Virtual Robotic System for Learning Spatial Vector Concepts in Junior High Schools","2025","Applied Sciences (Switzerland)","15","18","10261","","","2","10.3390/app151810261","https://www.scopus.com/pages/publications/105017111333?origin=resultslist","This study aims to address the challenges junior high school students often encounter when learning abstract spatial vector concepts. By developing and implementing a virtual robotic system, this research intends to improve students’ spatial reasoning, deepen their conceptual understanding, and increase engagement through an interactive, visual, and experiential learning environment that remedies the shortcomings of traditional teaching methods. The system was developed with the Unity Game Engine to deliver 3D visualization, interactive manipulation, and real-time feedback, thereby enhancing conceptual learning. In addition, the instructional design employed the ADDIE model (Analysis, Design, Development, Implementation, Evaluation) to enhance students’ understanding of spatial vector concepts. A quasi-experimental design was conducted involving 60 eighth-grade students divided evenly into experimental and control groups. Pre- and post-tests—including achievement assessments, learning attitude questionnaires, and cognitive load scales—were administered to evaluate learning outcomes. The main findings are as follows: (1) The experimental group demonstrated significantly higher learning achievement compared to the control group. (2) Both groups showed improvements in mathematics learning attitudes, with the experimental group exhibiting greater gains in practicality and confidence. (3) Although the experimental group experienced a slightly higher cognitive load, this difference was not statistically significant. (4) The experimental group reported high satisfaction with the system, especially in perceived usefulness. This study demonstrates that integrating virtual reality with the ADDIE model can substantially enhance learners’ conceptual understanding and motivation. © 2025 by the authors.","ADDIE model; cognitive load; learning achievement; learning attitudes; spatial vector concepts; virtual reality; virtual robotic system","Computer aided instruction; E-learning; Learning systems; Robotics; Students; Teaching; Three dimensional computer graphics; Vectors; ADDIE model; Cognitive loads; Experimental groups; Junior high schools; Learning achievement; Learning attitudes; Robotic systems; Spatial vector concept; Virtual robotic system; Virtual robotics; Virtual reality","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105017111333"
"Soemantoro R.; Margetts L.","Soemantoro, Raska (58572192800); Margetts, Lee (25636044400)","58572192800; 25636044400","An Omniverse Connector for FreeCAD","2025","Journal of Open Research Software","13","1","28","","","1","10.5334/jors.559","https://www.scopus.com/pages/publications/105026698396?origin=resultslist","This paper presents a FreeCAD workbench plugin that connects the open-source CAD (computer-aided design) software FreeCAD with NVIDIA Omniverse, enabling direct read and write access to CAD geometry on a remote Nucleus server. Omniverse is a collaborative platform for 3D graphics and simulation, originally developed by NVIDIA for the media and entertainment industry. At its core is Nucleus, a centralised server that manages storage, synchronisation, and communication between applications. The connector facilitates interoperability between FreeCAD and other Omniverse-supported tools. It also demonstrates a broader approach to integrating OpenUSD (Universal Scene Description) into open-source CAD workflows, supporting more modular and collaborative design pipelines. COPYRIGHT: © 2025 The Author(s). This is an open-access article distributed under the terms of the Creative Commons Attribution 4.0 International License (CC-BY 4.0), which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited. See http://creativecommons.Org/licenses/by/4.0/.","3D visualisation; CAD interoperability; FreeCAD; NVIDIA Omniverse; Omniverse Nucleus; Open-source CAD; OpenUSD; Real-time collaboration","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105026698396"
"Su Q.; Li F.; An W.; Decyk V.; Zhao Y.; Hildebrand L.; Dalichaouch T.N.; Zhou S.; Alves E.P.; Almgren A.S.; Mori W.B.","Su, Q. (57202430971); Li, F. (56479473400); An, W. (36130149000); Decyk, V. (57206441613); Zhao, Y. (57203587951); Hildebrand, L. (57207983142); Dalichaouch, T.N. (55376085600); Zhou, S. (57212606482); Alves, E.P. (57213867720); Almgren, A.S. (6701547101); Mori, W.B. (7102300314)","57202430971; 56479473400; 36130149000; 57206441613; 57203587951; 57207983142; 55376085600; 57212606482; 57213867720; 6701547101; 7102300314","Implementation of a Mesh refinement algorithm into the quasi-static PIC code QuickPIC","2025","Journal of Computational Physics","539","","114225","","","1","10.1016/j.jcp.2025.114225","https://www.scopus.com/pages/publications/105011288301?origin=resultslist","Plasma-based acceleration (PBA) has emerged as a promising candidate for the accelerator technology used to build a future linear collider and/or an advanced light source. In PBA, a trailing or witness particle beam is accelerated in the plasma wave wakefield (WF) created by a laser or particle beam driver. The WF is often nonlinear and involves the crossing of plasma particle trajectories in real space and thus particle-in-cell methods are used. The distance over which the drive beam evolves is several orders of magnitude larger than the wake wavelength. This large disparity in length scales is amenable to the quasi-static approach. Three-dimensional (3D), quasi-static (QS), particle-in-cell (PIC) codes, e.g., QuickPIC, have been shown to provide high fidelity simulation capability with 2-4 orders of magnitude speedup over 3D fully explicit PIC codes. In PBA, the witness beam needs to be matched to the focusing forces of the WF to reduce the emittance growth. In some linear collider designs, the matched spot size of the witness beam can be 2 to 3 orders of magnitude smaller than the spot size (and wavelength) of the wakefield. Such an additional disparity in length scales is ideal for mesh refinement where the WF within the witness beam is described on a finer mesh than the rest of the WF. A mesh refinement scheme is described that has been implemented into the 3D QS PIC code, QuickPIC. Very fine (high) resolution is used in a small spatial region that includes the witness beam and progressively coarser resolutions in the rest of the simulation domain. A fast multigrid Poisson solver has been implemented for the field solve on the refined meshes and a Fast Fourier Transform (FFT) based Poisson solver is used for the coarse mesh. The code has been parallelized with both MPI and OpenMP, and the parallel scalability has also been improved by using pipelining. A preliminary adaptive mesh refinement technique is described to optimize the computational time for simulations with an evolving witness beam size. Several test problems are used to verify that the mesh refinement algorithm provides accurate results. Additionally, the results are benchmarked against highly resolved simulations exhibiting near-azimuthal symmetry, performed using QPAD—a novel hybrid QS PIC code that uses a PIC description in the coordinates (r,ct−z) and a gridless description in the azimuthal angle, ϕ. © 2025 The Authors","Linear collider; Mesh refinement; PBA; Quasi-static PIC code; QuickPIC","Acceleration; Application programs; Codes (symbols); Colliding beam accelerators; Computer aided software engineering; Computer graphics; Light sources; Linear accelerators; Mesh generation; Particle beam dynamics; Particle beams; Plasma accelerators; Plasma simulation; Plasma theory; Plasma waves; Program processors; Software testing; Wakes; Linear colliders; Mesh refinement; Orders of magnitude; Particlein cell (PIC) codes; Plasma-based acceleration; Quasi-static; Quasi-static particle-in-cell code; Quickpic; Static particles; Wakefields; Fast Fourier transforms","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105011288301"
"Sivasangari A.; Chandrashekar S.V.; Avanthika J.; Ahamed N.","Sivasangari, A. (60497771700); Chandrashekar, Sai Varun (58990656600); Avanthika, Janllyn (60579697600); Ahamed, Nihal (60579323100)","60497771700; 58990656600; 60579697600; 60579323100","Integration of Generative AI and Virtual Reality Environment in Anatomy Education","2025","2025 IEEE 9th International Conference on Information and Communication Technology, CICT 2025","","","","","","0","10.1109/CICT67193.2025.11398907","https://www.scopus.com/pages/publications/105041762858?origin=resultslist","Interactive 3D visualization technologies and virtual reality (VR) have improved learning environments and experiences, especially for complex subjects like anatomy instruction. When it comes to encouraging interactive student involvement, VR-based solutions outperform conventional training methods. Research on Embodied Virtual Assistants (EVAs) in the context of anatomy instruction that make use of generative AI and spoken communication is, nevertheless, underrepresented. To facilitate verbal communication and support participants in answering questions on varied cognitive complexity anatomy, this study presents a VR environment with a generative AI-embodied virtual assistant in this work. We conducted a preliminary user study with 16 individuals to evaluate the suggested environment's usability and technical efficacy. For the avatar- and screen-based virtual assistant arrangement, we carried out a two-level within-subject design. The study would be beneficial to medical and health science students, anatomy instructors and educational technologists. Furthermore, developers of VR-based educational tools and researchers in human-computer interaction and AI-driven learning systems would also benefit from their benefits. Future works for this study could involve scaling the system for larger participant groups, making it suitable to be implemented in several universities or colleges for anatomy education. © 2025 IEEE.","Anatomy; Artificial Intelligence; Avatar; Human-Computer Interaction; Virtual Assistants; VR","Computer aided instruction; E-learning; Education computing; Engineering education; Human computer interaction; Interactive computer graphics; Learning systems; Students; Virtual environments; Virtual reality; 3-D visualization technology; Anatomy; Anatomy educations; Avatar; Computer interaction; Interactive 3d visualizations; Learning environments; Learning experiences; Virtual assistants; Virtual-reality environment; Artificial intelligence","Conference paper","Final","","Scopus","2-s2.0-105041762858"
"Hou Y.; Ye H.; Yang S.; Zhang Y.; Xu S.; Song G.","Hou, Yunbo (59205969700); Ye, Haoran (57923471000); Yang, Shuwen (58954027100); Zhang, Yingxue (57204051594); Xu, Siyuan (57195502305); Song, Guojie (23392521800)","59205969700; 57923471000; 58954027100; 57204051594; 57195502305; 23392521800","TransPlace: Transferable Circuit Global Placement via Graph Neural Network","2025","Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining","1","","","484","495","0","10.1145/3690624.3709185","https://www.scopus.com/pages/publications/105014323457?origin=resultslist","Global placement, a critical step in designing the physical layout of computer chips, is essential to optimize chip performance. Prior global placement methods optimize each circuit design individually from scratch. Their neglect of transferable knowledge limits solution efficiency and chip performance as circuit complexity drastically increases. This study presents TransPlace, a global placement framework that learns to place millions of mixed-size cells in continuous space. TransPlace introduces i) Netlist Graph to efficiently model netlist topology, ii) Cell-flow and relative position encoding to learn SE(2)-invariant representation, iii) a tailored graph neural network architecture for informed parameterization of placement knowledge, and iv) a two-stage strategy for coarse-to-fine placement. Compared to state-of-the-art placement methods, TransPlace-trained on a few high-quality placements-can place unseen circuits with 1.2x speedup while reducing congestion by 30%, timing by 9%, and wirelength by 5%. © 2025 ACM.","circuit design; eda; global placement; graph neural network","Computer aided design; Flow graphs; Graph neural networks; Graphic methods; Integrated circuit design; Integrated circuit manufacture; Knowledge graph; Network architecture; Chip performance; Circuit designs; Critical steps; Eda; Global placements; Graph neural networks; Learn+; Netlist; Physical layout; Placement methods; Timing circuits","Conference paper","Final","","Scopus","2-s2.0-105014323457"
"Awad A.; Ibrahim S.; Nabil S.","Awad, Ahmed (59245234300); Ibrahim, Salma (59343708600); Nabil, Sara (56289563900)","59245234300; 59343708600; 56289563900","WovenCircuits: A 3-Step Fabrication Process for Weaving Electric Circuit Layouts in Everyday Artefacts","2025","DIS 2025 - Proceedings of the 2025 ACM Designing Interactive Systems Conference","","","","2428","2444","7","10.1145/3715336.3735696","https://www.scopus.com/pages/publications/105020663907?origin=resultslist","Previous work explored techniques for creating woven e-textiles, emphasizing interactive input and output elements. However, the integration of electrical connections and circuitry remains underexplored. Using Research through Design (RtD), we present WovenCircuits, a design-led inquiry into combining traditional weaving methods with computational design on digital Jacquard looms to create woven circuit schematics. Through iterative design experiments, we developed a 3-step process and characterized three fabrication techniques to: 1) weave insulated electrodes, 2) integrate rigid components into fabric, and 3) create woven electrical connections. We further examined their electrical behaviour through key design factors and evaluated the effect of washability on resistance and dimensions. To demonstrate its potential, we designed and built six high-fidelity research products showcasing diverse applications in interactive everyday objects. Finally, we reflect on the design opportunities and limitations of WovenCircuits, contributing to the growing body of knowledge on woven e-textiles. © 2025 Copyright held by the owner/author(s).","weaving; e-textile; circuits; fabrication; hybrid craft; research through design; everyday things","Computer aided design; Electric connectors; Electric network parameters; Human computer interaction; Human engineering; Interactive computer graphics; Interactive computer systems; Iterative methods; Smart textiles; Temperature measuring instruments; Timing circuits; Wearable computers; Circuit;; E-textile;; Electrical connection; Everyday thing; Fabrication process; Fabrication;; Hybrid craft;; Hybrid crafts; Research through design;; Weaving;; Fabrication; Weaving","Conference paper","Final","","Scopus","2-s2.0-105020663907"
"Galvagno M.; Zullino L.; Mariani S.; Zuliani P.; Liotta S.F.; Cannizzaro S.; Malavena G.; Compagnoni C.M.; Spinelli A.S.","Galvagno, M. (60203190800); Zullino, L. (6506432008); Mariani, S. (59171765600); Zuliani, P. (36892127600); Liotta, S.F. (6603476962); Cannizzaro, S. (60203667900); Malavena, G. (57202058350); Compagnoni, C. Monzio (57218362871); Spinelli, A.S. (7102473379)","60203190800; 6506432008; 59171765600; 36892127600; 6603476962; 60203667900; 57202058350; 57218362871; 7102473379","3D Wide-Area TCAD Approach to Address Avalanche Breakdown in IGBT Edge Termination","2025","International Conference on Simulation of Semiconductor Processes and Devices, SISPAD","","","","","","1","10.1109/SISPAD66650.2025.11186114","https://www.scopus.com/pages/publications/105022480017?origin=resultslist","This work presents a novel approach to perform trustworthy three-dimensional (3D) wide-area Technology Computer-Aided Design (TCAD) simulations of avalanche breakdown at the device edge termination of an insulated gate bipolar transistor (IGBT). By i) skipping computationally-demanding 3D process simulations, ii) introducing suitable approximations in the trench-gate (TG) and source contact (SC) geometry, and iii) properly shaping the simulation domain, the proposed approach allows to accurately address all aspects of device breakdown with affordable computational burdens. That makes the approach a powerful solution for predictive analyses supporting the design of next-generation IGBT technologies. © 2025 IEEE.","3D TCAD Simulations; Breakdown Voltage; Device Edge Termination; IGBT; Reliability","Computational geometry; Electric breakdown; Electronic design automation; Three dimensional computer graphics; Avalanche breakdown; Design approaches; Design simulations; Device edge termination; Edge termination; Insulatedgate bipolar transistor (IGBTs); Technology computer aided design; Three dimensional technologies; Three-dimensional process; Three-dimensional technology computer-aided design simulation; Insulated gate bipolar transistors (IGBT); Reliability","Conference paper","Final","","Scopus","2-s2.0-105022480017"
"Cha H.; Lee S.; Lee J.; Ha Y.; Kim J.; Kim Y.","Cha, Hanna (59334169500); Lee, Sungchul (59334564300); Lee, Jounghoo (57226781346); Ha, Yeonan (57764127800); Kim, Joonsung (57190840169); Kim, Youngsok (56259399400)","59334169500; 59334564300; 57226781346; 57764127800; 57190840169; 56259399400","GCStack+GCScaler: Fast and Accurate GPU Performance Analyses Using Fine-Grained Stall Cycle Accounting and Interval Analysis","2025","Proceedings - International Symposium on Computer Architecture","","","","1509","1523","1","10.1145/3695053.3731068","https://www.scopus.com/pages/publications/105009588588?origin=resultslist","To design next-generation Graphics Processing Units (GPUs), GPU architects rely on GPU performance analyses to identify key GPU performance bottlenecks and explore GPU design spaces. Unfortunately, the existing GPU performance analysis mechanisms make it difficult for GPU architects to conduct fast and accurate GPU performance analyses. The existing mechanisms can provide misleading insights into GPU performance bottlenecks. They characterize the performance-degrading stall events of a GPU using coarse-grained, issue-stage-centric, and priority-based cycle stacks which tend to exaggerate memory-side stall events and hide concurrently occurring stall events. The existing mechanisms also incur high GPU design space exploration overhead, as they involve repetitive cyclelevel timing simulations for evaluating alternative GPU designs. In this paper, we propose two GPU performance analysis mechanisms, namely GCStack and GCScaler. The two mechanisms enable fast and accurate GPU performance analyses by (1) accurately characterizing the performance bottlenecks of a baseline GPU using fine-grained stall cycle accounting, and (2) accurately scaling the stall cycles of the baseline GPU using interval analysis and analytical scaling models. GCStack captures all the concurrently occurring stall events within each stall cycle, and characterizes the performance as a fine-grained cycle stack. Using the fine-grained cycle stack, GCScaler leverages the existing GPU interval analysis techniques' accurate stall cycle scaling capability to estimate the cycle stack for an alternative GPU design. GCScaler further employs analytical scaling models designed to scale the idle and synchronization stall cycles accurately. Our evaluation using 47 benchmarks shows that GCStack and GCScaler accelerate an exploration of 1,000 GPU designs by 32.7× over repetitive timing simulations while achieving a low mean absolute performance estimation error rate of 6.37%.  © 2025 Copyright held by the owner/author(s).","Cycle accounting; Design space exploration; Graphics Processing Unit (GPU); Interval analysis; Performance analysis","Benchmarking; Computer aided design; Computer architecture; Computer graphics; Computer graphics equipment; Interactive computer systems; Program processors; Scaling laws; Space research; Cycle accounting; Design space exploration; Fine grained; Graphic processing unit; Graphics processing; Interval analysis; Performance bottlenecks; Performances analysis; Processing units; Unit design; Graphics processing unit","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105009588588"
"Pizana J.M.; Cirio G.; Nicas A.; Rodríguez A.","Pizana, José M. (57220011360); Cirio, Gabriel (35323837600); Nicas, Alicia (59009299200); Rodríguez, Alejandro (57212372401)","57220011360; 35323837600; 59009299200; 57212372401","Seeking Efficiency for the Accurate Draping of Digital Garments in Production","2025","IEEE Transactions on Visualization and Computer Graphics","31","9","","5072","5088","2","10.1109/TVCG.2024.3430858","https://www.scopus.com/pages/publications/85199078357?origin=resultslist","Digital garments are set to revolutionize the apparel industry in the way we design, produce, market, sell and try-on real garments. But for digital garments to play a central role, from designer to consumer, they must be a faithful digital replica of their real counterpart: a digital twin. Yet, most industry-grade tools used in the apparel industry do not focus on accuracy, but rather on producing fast and plausible drapes for interactive editing and quick feedback, thus limiting the value and the potential of digital garments. The key to accuracy lies in using the proper underlying simulation technology, well documented in the academic literature but historically sidelined in the apparel industry in favor of simulation speed. In this paper, we describe our industry-grade cloth simulation engine, built with a strong focus on accuracy rather than sheer speed. Using a global integration scheme and adopting state of the art simulation practices from the Computer Graphics field, we evaluate a wide range of algorithms to improve its convergence and overall performance. We provide qualitative and quantitative insights on the cost and capabilities of each of these features, with the aim of giving valuable feedback and useful guidelines to practitioners seeking to implement an accurate and robust draping simulator. © 2024 IEEE.","Computer animation; computer-aided design; performance; simulation","Animation; Hosiery manufacture; Interactive computer systems; Product design; Real time systems; Accuracy; Apparel industry; Clothing; Computer animation; Computer-aided design; Convergence; Digital garments; Performance; Real - Time system; Simulation; algorithm; article; computer graphics; consumer; digital twin; human; practice guideline; productivity; simulation; simulator; velocity; wet market; Computer aided design","Article","Final","","Scopus","2-s2.0-85199078357"
"Zhang S.; Wu G.; Xie Z.; Wang X.; Feng B.; Liu W.","Zhang, Shuai (58180449300); Wu, Guanjun (58664437500); Xie, Zhoufeng (60141612700); Wang, Xinggang (36100811100); Feng, Bin (54415560200); Liu, Wenyu (8043635200)","58180449300; 58664437500; 60141612700; 36100811100; 54415560200; 8043635200","Dynamic 2D Gaussians: Geometrically Accurate Radiance Fields for Dynamic Objects","2025","MM 2025 - Proceedings of the 33rd ACM International Conference on Multimedia, Co-Located with MM 2025","","","","8144","8153","3","10.1145/3746027.3755328","https://www.scopus.com/pages/publications/105024076994?origin=resultslist","Reconstructing objects and extracting high-quality surfaces play a vital role in the real world. Current 4D representations show the ability to render high-quality novel views for dynamic objects, but cannot reconstruct high-quality meshes due to their implicit or geometrically inaccurate representations. In this paper, we propose a novel representation that can reconstruct accurate meshes from sparse image input, named Dynamic 2D Gaussians (D-2DGS). We adopt 2D Gaussians for basic geometry representation and use sparse-controlled points to capture the 2D Gaussian's deformation. By extracting the object mask from the rendered high-quality image and masking the rendered depth map, we remove floaters that are prone to occur during reconstruction and can extract high-quality dynamic mesh sequences of dynamic objects. Experiments demonstrate that our D-2DGS is outstanding in reconstructing detailed and smooth high-quality meshes from sparse inputs. The code is available at https://github.com/hustvl/Dynamic-2DGS. © 2025 ACM.","4d reconstruction; gaussian splatting; sparse perspective","Computer aided design; Human computer interaction; Human engineering; Interactive computer graphics; Object recognition; Rendering (computer graphics); 'current; 4D reconstruction; Dynamic objects; Gaussian splatting; Gaussians; High quality; High quality surface; Real-world; Sparse perspective; Splatting; Gaussian distribution","Conference paper","Final","","Scopus","2-s2.0-105024076994"
